id,git_filename,git_industry_category_key,git_pdf_template_type,git_pdf_language,git_permalink,git_date_updated,github_url,git_publishing_status,git_commit_author,git_commit_subject,git_download_url,git_type_document,git_commit_hash,git_commit_hash_abbreviated,git_repository,git_filepath,git_change_type
,guidance-water-parks--hmn.pdf,"water-parks",Guidance,Hmong,https://files.covid19.ca.gov/pdf/guidance-water-parks--hmn.pdf,"2021-05-07 18:59:45 -0700",https://github.com/cagov/covid-static/blob/795cf6d379403d75925d6fb7fc4b984042b7ed33/pdf/guidance-water-parks--hmn.pdf,"Git-History",LizNobriga,"Add files via upload",https://github.com/cagov/covid-static/raw/795cf6d379403d75925d6fb7fc4b984042b7ed33/pdf/guidance-water-parks--hmn.pdf,PDF,"795cf6d379403d75925d6fb7fc4b984042b7ed33","795cf6d37",https://github.com/cagov/covid-static/,pdf/guidance-water-parks--hmn.pdf,Added,
,guidance-water-parks--hy.pdf,"water-parks",Guidance,Armenian,https://files.covid19.ca.gov/pdf/guidance-water-parks--hy.pdf,"2021-05-07 18:59:45 -0700",https://github.com/cagov/covid-static/blob/795cf6d379403d75925d6fb7fc4b984042b7ed33/pdf/guidance-water-parks--hy.pdf,"Git-History",LizNobriga,"Add files via upload",https://github.com/cagov/covid-static/raw/795cf6d379403d75925d6fb7fc4b984042b7ed33/pdf/guidance-water-parks--hy.pdf,PDF,"795cf6d379403d75925d6fb7fc4b984042b7ed33","795cf6d37",https://github.com/cagov/covid-static/,pdf/guidance-water-parks--hy.pdf,Added,
,guidance-water-parks--km.pdf,"water-parks",Guidance,Khmer,https://files.covid19.ca.gov/pdf/guidance-water-parks--km.pdf,"2021-05-07 18:59:45 -0700",https://github.com/cagov/covid-static/blob/795cf6d379403d75925d6fb7fc4b984042b7ed33/pdf/guidance-water-parks--km.pdf,"Git-History",LizNobriga,"Add files via upload",https://github.com/cagov/covid-static/raw/795cf6d379403d75925d6fb7fc4b984042b7ed33/pdf/guidance-water-parks--km.pdf,PDF,"795cf6d379403d75925d6fb7fc4b984042b7ed33","795cf6d37",https://github.com/cagov/covid-static/,pdf/guidance-water-parks--km.pdf,Added,
,guidance-water-parks--ko.pdf,"water-parks",Guidance,Korean,https://files.covid19.ca.gov/pdf/guidance-water-parks--ko.pdf,"2021-05-07 18:59:45 -0700",https://github.com/cagov/covid-static/blob/795cf6d379403d75925d6fb7fc4b984042b7ed33/pdf/guidance-water-parks--ko.pdf,"Git-History",LizNobriga,"Add files via upload",https://github.com/cagov/covid-static/raw/795cf6d379403d75925d6fb7fc4b984042b7ed33/pdf/guidance-water-parks--ko.pdf,PDF,"795cf6d379403d75925d6fb7fc4b984042b7ed33","795cf6d37",https://github.com/cagov/covid-static/,pdf/guidance-water-parks--ko.pdf,Added,
,guidance-water-parks--pa.pdf,"water-parks",Guidance,Punjabi,https://files.covid19.ca.gov/pdf/guidance-water-parks--pa.pdf,"2021-05-07 18:59:45 -0700",https://github.com/cagov/covid-static/blob/795cf6d379403d75925d6fb7fc4b984042b7ed33/pdf/guidance-water-parks--pa.pdf,"Git-History",LizNobriga,"Add files via upload",https://github.com/cagov/covid-static/raw/795cf6d379403d75925d6fb7fc4b984042b7ed33/pdf/guidance-water-parks--pa.pdf,PDF,"795cf6d379403d75925d6fb7fc4b984042b7ed33","795cf6d37",https://github.com/cagov/covid-static/,pdf/guidance-water-parks--pa.pdf,Added,
,guidance-water-parks--ru.pdf,"water-parks",Guidance,Russian,https://files.covid19.ca.gov/pdf/guidance-water-parks--ru.pdf,"2021-05-07 18:59:45 -0700",https://github.com/cagov/covid-static/blob/795cf6d379403d75925d6fb7fc4b984042b7ed33/pdf/guidance-water-parks--ru.pdf,"Git-History",LizNobriga,"Add files via upload",https://github.com/cagov/covid-static/raw/795cf6d379403d75925d6fb7fc4b984042b7ed33/pdf/guidance-water-parks--ru.pdf,PDF,"795cf6d379403d75925d6fb7fc4b984042b7ed33","795cf6d37",https://github.com/cagov/covid-static/,pdf/guidance-water-parks--ru.pdf,Added,
,guidance-water-parks--th.pdf,"water-parks",Guidance,Thai,https://files.covid19.ca.gov/pdf/guidance-water-parks--th.pdf,"2021-05-07 18:59:45 -0700",https://github.com/cagov/covid-static/blob/795cf6d379403d75925d6fb7fc4b984042b7ed33/pdf/guidance-water-parks--th.pdf,"Git-History",LizNobriga,"Add files via upload",https://github.com/cagov/covid-static/raw/795cf6d379403d75925d6fb7fc4b984042b7ed33/pdf/guidance-water-parks--th.pdf,PDF,"795cf6d379403d75925d6fb7fc4b984042b7ed33","795cf6d37",https://github.com/cagov/covid-static/,pdf/guidance-water-parks--th.pdf,Added,
,guidance-water-parks--tl.pdf,"water-parks",Guidance,Tagalog,https://files.covid19.ca.gov/pdf/guidance-water-parks--tl.pdf,"2021-05-07 18:59:45 -0700",https://github.com/cagov/covid-static/blob/795cf6d379403d75925d6fb7fc4b984042b7ed33/pdf/guidance-water-parks--tl.pdf,"Git-History",LizNobriga,"Add files via upload",https://github.com/cagov/covid-static/raw/795cf6d379403d75925d6fb7fc4b984042b7ed33/pdf/guidance-water-parks--tl.pdf,PDF,"795cf6d379403d75925d6fb7fc4b984042b7ed33","795cf6d37",https://github.com/cagov/covid-static/,pdf/guidance-water-parks--tl.pdf,Added,
,guidance-water-parks--vi.pdf,"water-parks",Guidance,Vietnamese,https://files.covid19.ca.gov/pdf/guidance-water-parks--vi.pdf,"2021-05-07 18:59:45 -0700",https://github.com/cagov/covid-static/blob/795cf6d379403d75925d6fb7fc4b984042b7ed33/pdf/guidance-water-parks--vi.pdf,"Git-History",LizNobriga,"Add files via upload",https://github.com/cagov/covid-static/raw/795cf6d379403d75925d6fb7fc4b984042b7ed33/pdf/guidance-water-parks--vi.pdf,PDF,"795cf6d379403d75925d6fb7fc4b984042b7ed33","795cf6d37",https://github.com/cagov/covid-static/,pdf/guidance-water-parks--vi.pdf,Added,
,guidance-water-parks--zh-hans.pdf,"water-parks",Guidance,Chinese-Simplified,https://files.covid19.ca.gov/pdf/guidance-water-parks--zh-hans.pdf,"2021-05-07 18:59:45 -0700",https://github.com/cagov/covid-static/blob/795cf6d379403d75925d6fb7fc4b984042b7ed33/pdf/guidance-water-parks--zh-hans.pdf,"Git-History",LizNobriga,"Add files via upload",https://github.com/cagov/covid-static/raw/795cf6d379403d75925d6fb7fc4b984042b7ed33/pdf/guidance-water-parks--zh-hans.pdf,PDF,"795cf6d379403d75925d6fb7fc4b984042b7ed33","795cf6d37",https://github.com/cagov/covid-static/,pdf/guidance-water-parks--zh-hans.pdf,Added,
